"","content","troll"
"12888","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12889","Is this a debate or just ""good TV""?? #GOPdebates",-1
"12890","what about the issues on the VA and our veterans? #GopDebates",-1
"12891","The U.S. is $19,000,000,000,000 in debt #GOPDebates",-1
"12892","RT @mostwiselatina: #LatinosListen #GOPDebates
What is wrong with this picture? One A/A man. And no women. We make up 52% of population. htâ€¦",-1
"12893","#GOPDebates Trump sidestepping his 4 corporate bankruptcies of which he is evidently proud.",-1
"12894","What really am I watching? ðŸ˜­ #GOPDebates",-1
"12895","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"12896","Yup. GONE! #GOPDebates  https://t.co/blsTL0JtKT",-1
"12897","RT @ericstonestreet: Trump has Cam hands. #GOPDebates",-1
"12898","RT @abs_tellthetale: You're not a successful pimp if you have to depend on Social Security. #GOPDebates",-1
"12899","RT @Jacque_s_: I took advantage of the law, so has everyone else. I deserve to be president. 

NO YOU DO NOT. #GOPDebateS",-1
"12900","RT @KatMurti: Someone should send them this link: http://t.co/bGOf3gKp5L #Cato2016 #GOPdebates https://t.co/zrKV1tsjNV",-1
"12901","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12902","So Trump is rich? #GOPDebates",-1
"12903","RT @monaeltahawy: #WhereRWomen I'm in #Cairo, where I often rail vs misogyny in politics. And here are men, men, men #GOPDebates http://t.câ€¦",-1
"12904","RT @NateHood257: ""Why can't everybody else be as skilled at manipulating loopholes to screw over their investors as me? It's not my fault!""â€¦",-1
"12905","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12906","RT @ericstonestreet: Trump has Cam hands. #GOPDebates",-1
"12907","So #donaldtrump apparently thinks it's ok to default on creditors if they're not nice people.  or ""not babies"".  #gopdebates",-1
"12908","RT @steakNstiffarms: I'm imagining Trump giving a State of the Union, and yeah ok maybe I'd vote for him #GOPDebates",-1
"12909","Someone should send them this link: http://t.co/bGOf3gKp5L #Cato2016 #GOPdebates https://t.co/zrKV1tsjNV",-1
"12910","RT @HannahKeowen: DONALD TRUMPS HAIR LOOKS LIKE COTTON CANDY #GOPDebates",-1
"12911","RT @averykayla: ""Pimps are prostitues"" I now have to chug all my wine didn't think that was gonna make it in #GOPDebates",-1
"12912","Fox seems to be doing a hit job for GOP on @realDonaldTrump #gopdebates",-1
"12913","RT @AnnemarieWeers: @PoetinPoeville Did you know there are aprx 700 laws governing women's bodies and not one governing men's? It's true.
#â€¦",-1
"12914","Trump - ""I had the good sense to take MY money and run. Screw y'all"" #GOPDebates",-1
"12915","RT @marymauldin: Dig into everyone's financials if you are doing that to #Trump ! 
#GOPDebates",-1
"12916","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12917","RT @ncsr18: Muppet show. #GOPdebates",-1
"12918","FYI...I'm watching the debates on DVR.   Here comes my posts and tweets.  #GOPDebates",-1
"12919","""Trump is the human version of a cankle"" @TheRealOdeya #GOPDebates",-1
"12920","RT @Leslie_Muse: I might be ambivalent about the current Democratic candidates, but I sure as hell am not ambivalent about voting for a Demâ€¦",-1
"12921","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12922","Trump is like a petulant child #GOPDebates",-1
"12923","#GOPDebates GO TRUMP!!! Love his honestly!!!!",-1
"12924","RT @abs_tellthetale: You're not a successful pimp if you have to depend on Social Security. #GOPDebates",-1
"12925","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12926","How much do voters care that lenders lost money on @realDonaldTrump bankruptcies? #GOPdebates #LZDebates",-1
"12927","RT @cheeriogrrrl: The men on this stage think they're capable of making decisions about women's health care,when they don't believe in #sciâ€¦",-1
"12928","RT @viadear: Huckabee wants to improve our economy by taxing, ""pimps and prostitutes who are freeloaders."" 

We're in trouble, America. #GOâ€¦",-1
"12929","Is this episode of the apprentices #GOPDebates",-1
"12930","Dig into everyone's financials if you are doing that to #Trump ! 
#GOPDebates",-1
"12931","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12932","Trump is a victim! I use the laws just like hundreds and hundreds of people! #GOPDebates",-1
"12933","Let's talk about how big my company is and how many employers I have. @realDonaldTrump #GOPDebates",-1
"12934","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12935","Tell 'em Trump #GOPDebates @cspanwj",-1
"12936","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12937","RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates ðŸ‡ºðŸ‡¸",-1
"12938","Does this remind  you of #Trump's lips #GOPDebates http://t.co/Ph9L6DrInF",-1
"12939","Trump's hand gestures are second to those of the season one Power Rangers #GOPDebates",-1
"12940","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12941","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12942","RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",-1
"12943","#GOPdebates where the bell doesn't mean a thing #dingdingding ðŸ˜‚",-1
"12944","Trump proving to be a stellar statesman.  #not. #GOPDebates",-1
"12945","RT @NYCdeb8tr: We need a good and bad egg chute...to weed out these politicians...boos just aren't cutting it. #GOPDebates http://t.co/fon9â€¦",-1
"12946","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12947","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12948","RT @jsc1835: We know you're rich Donald Trump. Really rich. Now can it.
#GOPDebates  #BeerTweets",-1
"12949","I might be ambivalent about the current Democratic candidates, but I sure as hell am not ambivalent about voting for a Dem #GOPDebates",-1
"12950","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12951","RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",-1
"12952","""Why can't everybody else be as skilled at manipulating loopholes to screw over their investors as me? It's not my fault!"" #GOPDebates",-1
"12953","I took advantage of the law, so has everyone else. I deserve to be president. 

NO YOU DO NOT. #GOPDebateS",-1
"12954","RT @AnnemarieWeers: @PoetinPoeville Did you know there are aprx 700 laws governing women's bodies and not one governing men's? It's true.
#â€¦",-1
"12955","RT @SupermanHotMale: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates",-1
"12956","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12957","We know you're rich Donald Trump. Really rich. Now can it.
#GOPDebates  #BeerTweets",-1
"12958","Pimps and drug dealers!!!!! #GOPDebates",-1
"12959","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",-1
"12960","#Huckabee talking about pimps and prostitutes. #GOPDebates",-1
"12961","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12962","RT @SupermanHotMale: Jeb bush has so many money overlords that he could not ever effectively govern... #BOOM #GOPDebates",-1
"12963","If only we'd stop getting the candidates we deserve... #GOPdebates",-1
"12964","""What am I sayiiiiing??"" -Trump

...when he's got a point, he's got a point. #GOPDebates",-1
"12965","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12966","RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",-1
"12967","SALACIOUS: relating to sex in a way that is excessive or offensive.
#Huckabee
#GOPDebates",-1
"12968","Huckabee wants to improve our economy by taxing, ""pimps and prostitutes who are freeloaders."" 

We're in trouble, America. #GOPDebates",-1
"12969","RT @ericstonestreet: Trump has Cam hands. #GOPDebates",-1
"12970","#GOPdebates Hey Huckabee, I don't think that ""pimps"" &amp; ""prostitutes"" can file for social security benefits based on their jobs...",-1
"12971","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"12972","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",-1
"12973","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12974","so wait he said he didn't use it and now says ""when I used it?"" #bankruptcy #GOPDebates",-1
"12975","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12976","Never say never. You may go bankrupt one day @realDonaldTrump #GOPDebates",-1
"12977","DONALD TRUMPS HAIR LOOKS LIKE COTTON CANDY #GOPDebates",-1
"12978","You're not a successful pimp if you have to depend on Social Security. #GOPDebates",-1
"12979","Please ask him about the illegal immigrants that work for him #GOPDebates",-1
"12980","RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",-1
"12981","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12982","RT @cheeriogrrrl: The men on this stage think they're capable of making decisions about women's health care,when they don't believe in #sciâ€¦",-1
"12983","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12984","""I have never gone bankrupt"" WTF???? ""Read My Lips! #GOPDebates #Trump",-1
"12985","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",-1
"12986","RT @IamMillTalk: And if they don't stop saying #ObamaCare. Affordable Healthcare Act, yo damn #GOPDebates",-1
"12987","Yep, Trump is drunk. #GOPDebates",-1
"12988","Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates",-1
"12989","RT @SupermanHotMale: Hey Mike Huckabee, Leave Prostitutes alone, you are one also... #GopDebates",-1
"12990","I'm missing the comedy of the year. #GOPdebates",-1
"12991","Trump struggling to explain bankruptcies. #GOPDebates",-1
"12992","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12993","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"12994","RT @Popehat: #GOPDebates Cruz: We have to be willing to call it radical ISLAMIC terrorism. We need to make joining ISIS a death warrant.",-1
"12995","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"12996","Muppet show. #GOPdebates",-1
"12997","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"12998","How many times has Trump declared bankruptcy? #SeriousQuestion #GOPDebates",-1
"12999","Not the pimps and drug dealers #GOPDebates",-1
"13000","Finally. The pimps and prostitutes are gonna cover me. #huckabee #gopdebates",-1
"13001","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13002","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13003","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"13004","RT @Republikim1: ""Lying and stealing from American Public has already occurred.""  #Christie  #GOPDebates",-1
"13005","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13006","RT @NateMJensen: These politicians and former government employees really hate politicians and government. #GOPdebates",-1
"13007","RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"13008","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",-1
"13009","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13010","""So in conclusion - yes I hate America"" -Trump #GOPDebates",-1
"13011","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13012","RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"13013","Take care of people who've worked hard and played by the rules? #WRONG #Christie! You're not paying into NJ pension. #GOPDebates",-1
"13014","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13015","$40 for a blowjob...plus tax. #GOPDebates",-1
"13016","RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, ðŸ‡ºðŸ‡¸ #GOPDebate  #Gâ€¦",-1
"13017","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"13018","Huckabee tax plan gonna make it hard out here for the pimps. And the hos. And the drug dealers. #GOPDebates",-1
"13019","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13020","Trump being told about his company's bankruptcies.

#GOPdebates http://t.co/mXK2E4f7os",-1
"13021","""Pimps are prostitues"" I now have to chug all my wine didn't think that was gonna make it in #GOPDebates",-1
"13022","RT @SupermanHotMale: Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoliâ€¦",-1
"13023","Wait did he say Pimps and Prostitutes #GopDebates",-1
"13024","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13025","Donald Trump's toupee got me feenin for some cotton candy. Mmmm yum. #GOPDebates",-1
"13026","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"13027","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"13028","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"13029","RT @NYCdeb8tr: We need a good and bad egg chute...to weed out these politicians...boos just aren't cutting it. #GOPDebates http://t.co/fon9â€¦",-1
"13030","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",-1
"13031","Good evening. I didn't watch the #GOPDebates I didn't feel like it.",-1
"13032","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
"13033","Who's fault is it, that the system is screwed up. #GOPDebates",-1
"13034","Fox is totally burning Trump here...if he surges after this ass kicking I give up. #GOPDebates",-1
"13035","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13036","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13037","RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. ðŸ‡ºðŸ‡¸ #GOPDebates  #GOPDebates",-1
"13038","RT @RWSurferGirl: Breaking: Brian Williams just handed Chris Christie a donut to calm him down. ðŸ‡ºðŸ‡¸ #GOPDebate #GOPDebates",-1
"13039","Gov. Huckabee, end retirement for Congress. I say force them into O-care too. #GOPDebates",-1
"13040","Mike Huckabee wants to end Congress's retirement plan to save the American people's. And Tax pimps and drug dealers. #GOPDebates",-1
"13041","RT @jsc1835: #GOPDebates  I'd like to see this bunch of losers work a construction until they're 70 years old.  #Delusional",-1
"13042","RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",-1
"13043","RT @Popehat: #GOPDebates Paul: ""I want to collect more records from terrorists and fewer from Americans.""",-1
"13044","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",-1
"13045","RT @goldietaylor: Huckabee. #GOPDebates http://t.co/Zy12bdUkx9",-1
"13046","He was almost to Bitches &amp; hoes. #GOPDebates",-1
"13047","#pimpsNhoes -Huckabee #GOPDebate #GOPDebates",-1
"13048","Damn freeloading pimps! #GOPDebates",-1
"13049","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",-1
